상가업소번호	상호명	지점명	상권업종대분류코드	상권업종대분류명	상권업종중분류코드	상권업종중분류명	상권업종소분류코드	상권업종소분류명	표준산업분류코드	표준산업분류명	시도코드	시도명	시군구코드	시군구명	행정동코드	행정동명	법정동코드	법정동명	지번코드	대지구분코드	대지구분명	지번본번지	지번부번지	지번주소	도로명코드	도로명	건물본번지	건물부번지	건물관리번호	건물명	도로명주소	구우편번호	신우편번호	동정보	층정보	호정보	경도	위도
11988232	이디야커피	여의나루역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11560	영등포구	1156054000	여의동	1156011000	여의도동	1156011000100210000	1	대지	21	4	서울특별시 영등포구 여의도동 21-4	115603118019	서울특별시 영등포구 여의나루로	113		1156011000100210000000000		서울특별시 영등포구 여의나루로 113	150875	7336		2		126.9307561507	37.5260456752
17042255	이디야커피	우이역도선사점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11305	강북구	1130564500	우이동	1130510400	우이동	1130510400100180000	1	대지	18	5	서울특별시 강북구 우이동 18-5	113054124216	서울특별시 강북구 삼양로173길	21		1130510400100180000000000	청혜도원	서울특별시 강북구 삼양로173길 21	142871	1002		2		127.0113474628	37.6625705477
11931591	이디야커피	구로에이스점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11530	구로구	1153054000	구로3동	1153010200	구로동	1153010200101910000	1	대지	191	7	서울특별시 구로구 구로동 191-7	115304148340	서울특별시 구로구 디지털로33길	11		1153010200101910000000000	에이스테크노타워8차	서울특별시 구로구 디지털로33길 11	152780	8380		14		126.8954986234	37.4856968116
17041337	이디야커피	신월5동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11470	양천구	1147060000	신월5동	1147010300	신월동	1147010300100540000	1	대지	54	1	서울특별시 양천구 신월동 54-1	114703005069	서울특별시 양천구 화곡로	50		1147010300100540000000000		서울특별시 양천구 화곡로 50	158824	7904				126.8274295469	37.5391571456
11931464	이디야커피	한강진역사점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11170	용산구	1117068500	한남동	1117013100	한남동	1117013100107260000	1	대지	726	494	서울특별시 용산구 한남동 726-494	111703102009	서울특별시 용산구 이태원로	287		1117013100107260000000000	6호선한강진역	서울특별시 용산구 이태원로 287	140893	4347		-1		127.0017278997	37.5402907618
17040842	이디야커피	총신대점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11590	동작구	1159065100	사당5동	1159010700	사당동	1159010700102240000	1	대지	224	13	서울특별시 동작구 사당동 224-13	115904157235	서울특별시 동작구 사당로16가길	96		1159010700102240000000000		서울특별시 동작구 사당로16가길 96	156879	7009				126.9688122705	37.4850979954
11931613	이디야커피	함지박사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11650	서초구	1165059000	방배본동	1165010100	방배동	1165010100107730000	1	대지	773	17	서울특별시 서초구 방배동 773-17	116503121010	서울특별시 서초구 방배로	234		1165010100107730000000000	아이투비빌딩	서울특별시 서초구 방배로 234	137060	6584		4		126.9899032588	37.494119537
11931454	이디야커피	위례아이파크점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171064700	위례동	1171010900	장지동	1171010900108940000	1	대지	894		서울특별시 송파구 장지동 894	117103000238	서울특별시 송파구 위례광장로	136		1171010900104050000000000	위례아이파크	서울특별시 송파구 위례광장로 136	138926	5852		1		127.1422226162	37.4771132063
17044490	이디야커피	신도림메르디앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11530	구로구	1153051000	신도림동	1153010100	신도림동	1153010100103870000	1	대지	387	3	서울특별시 구로구 신도림동 387-3	115303116008	서울특별시 구로구 신도림로	65		1153010100103870000000000	신도림월드메르디앙오피스텔	서울특별시 구로구 신도림로 65	152887	8203				126.8820152084	37.5095557856
17043929	이디야커피	홍은사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11410	서대문구	1141066000	홍은1동	1141011800	홍은동	1141011800104640000	1	대지	464		서울특별시 서대문구 홍은동 464	114103000008	서울특별시 서대문구 통일로	510		1141011800104500000000000	북한산더샵	서울특별시 서대문구 통일로 510	120101	3615				126.9411455759	37.5945642313
11931509	이디야커피	청담역사점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168056500	청담동	1168010400	청담동	1168010400100770000	1	대지	77	76	서울특별시 강남구 청담동 77-76	116803122011	서울특별시 강남구 학동로	508		1168010400100770000000000	청담역	서울특별시 강남구 학동로 508	135100	6084		1		127.0520222234	37.5191340452
16955438	이디야커피	사가정아이파크점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11260	중랑구	1126055000	면목5동	1126010100	면목동	1126010100101560000	1	대지	156	5	서울특별시 중랑구 면목동 156-5	112604118135	서울특별시 중랑구 동일로92길	57		1126010100101560000000000		서울특별시 중랑구 동일로92길 57	131821	2223				127.0831805033	37.5835078171
11816296	이디야커피	창동현대타운점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11320	도봉구	1132051100	창1동	1132010700	창동	1132010700106570000	1	대지	657	142	서울특별시 도봉구 창동 657-142	113204127109	서울특별시 도봉구 도봉로114길	22		1132010700106570000000000		서울특별시 도봉구 도봉로114길 22	132040	1455		1		127.0356293255	37.6473639205
16962068	이디야커피	용산청파점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11170	용산구	1117055500	청파동	1117010900	청파동1가	1117010900101380000	1	대지	138		서울특별시 용산구 청파동1가 138	111704106379	서울특별시 용산구 청파로71길	10		1117010900101380000000000	새마을금고	서울특별시 용산구 청파로71길 10	140869	4304				126.9693974713	37.5494559593
17013150	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168054500	압구정동	1168010700	신사동	1168010700106280000	1	대지	628		서울특별시 강남구 신사동 628	116804166275	서울특별시 강남구 도산대로37길	20		1168010700106280000000000		서울특별시 강남구 도산대로37길 20	135895	6026				127.0314721172	37.5222741765
16960893	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11380	은평구	1138062500	역촌동	1138010800	역촌동	1138010800100430000	1	대지	43	2	서울특별시 은평구 역촌동 43-2	113804133280	서울특별시 은평구 진흥로1길	3		1138010800100430000000000		서울특별시 은평구 진흥로1길 3	122899	3409		1		126.9186122037	37.6007572517
16960811	이디야커피	쌍문동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11320	도봉구	1132068000	쌍문3동	1132010500	쌍문동	1132010500103420000	1	대지	342	3	서울특별시 도봉구 쌍문동 342-3	113203005047	서울특별시 도봉구 노해로	162		1132010500103420000000000		서울특별시 도봉구 노해로 162	132951	1446				127.0272813016	37.6488271381
16960745	이디야커피	월곡동아점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11290	성북구	1129072500	월곡2동	1129013700	상월곡동	1129013700100550000	1	대지	55	76	서울특별시 성북구 상월곡동 55-76	112904121514	서울특별시 성북구 장월로1길	47		1129013700100550000000000		서울특별시 성북구 장월로1길 47	136865	2752		1		127.045674049	37.6062411759
16975442	이디야커피	답십리파크자이점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11230	동대문구	1123061000	답십리2동	1123010500	답십리동	1123010500100120000	1	대지	12	18	서울특별시 동대문구 답십리동 12-18	112303005038	서울특별시 동대문구 한천로	55		1123010500100120000000000	영진빌딩	서울특별시 동대문구 한천로 55	130800	2617		1		127.0618652368	37.5669052566
17078722	이디야커피	COFFEE이디야커피석관동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11290	성북구	1129081000	석관동	1129013900	석관동	1129013900104100000	1	대지	410		서울특별시 성북구 석관동 410	112904121072	서울특별시 성북구 돌곶이로8길	22		1129013900100460000000000	래미안아트리치	서울특별시 성북구 돌곶이로8길 22	136150	2786				127.0622405893	37.6064730934
17051088	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11110	종로구	1111063000	종로5.6가동	1111016300	종로5가	1111016300101820000	1	대지	182	5	서울특별시 종로구 종로5가 182-5	111103005001	서울특별시 종로구 동호로	406	1	1111016300101820000000000		서울특별시 종로구 동호로 406-1	110836	3196				127.0022405858	37.570588222
11984699	이디야커피	북한산점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11305	강북구	1130564500	우이동	1130510300	수유동	1130510300105350000	1	대지	535	16	서울특별시 강북구 수유동 535-16	113053108006	서울특별시 강북구 419로	85		1130510300105350000000000	키웨스트커피	서울특별시 강북구 419로 85	142070	1015		1		127.0055893084	37.6447538241
17053666	이디야커피	석촌백제점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171060000	석촌동	1171010500	석촌동	1171010500101700000	1	대지	170	9	서울특별시 송파구 석촌동 170-9	117104169191	서울특별시 송파구 백제고분로39길	15		1171010500101700000000000	삼경빌딩	서울특별시 송파구 백제고분로39길 15	138844	5615				127.1044129978	37.5056666339
17078378	이디야커피	송파헬리오시티점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171060000	석촌동	1171010500	석촌동	1171010500102540000	1	대지	254	1	서울특별시 송파구 석촌동 254-1	117104169002	서울특별시 송파구 가락로12길	4		1171010500102540000000000	파크팰리스	서울특별시 송파구 가락로12길 4	138846	5695				127.1050597936	37.4998056376
17064495	이디야커피	송파문정점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171063200	가락2동	1171010700	가락동	1171010700101240000	1	대지	124	7	서울특별시 송파구 가락동 124-7	117103123011	서울특별시 송파구 송이로	159		1171010700101240000000000		서울특별시 송파구 송이로 159	138807	5827				127.1253274571	37.4929471817
17065461	이디야커피	문정문현점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171064600	장지동	1171010800	문정동	1171010800100750000	1	대지	75	9	서울특별시 송파구 문정동 75-9	117104169242	서울특별시 송파구 새말로8길	30		1171010800100750000000000		서울특별시 송파구 새말로8길 30	138868	5817				127.1266302089	37.480125676
16966707	이디야커피	증산동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11380	은평구	1138064000	증산동	1138011000	증산동	1138011000101860000	1	대지	186	8	서울특별시 은평구 증산동 186-8	113804133267	서울특별시 은평구 증산서길	78		1138011000101860000000000		서울특별시 은평구 증산서길 78	122938	3499		1		126.906534251	37.5833551541
20469382	이디야커피	길동역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11740	강동구	1174068500	길동	1174010500	길동	1174010500103890000	1	대지	389	2	서울특별시 강동구 길동 389-2	117402000006	서울특별시 강동구 양재대로	1471		1174010500103890000000000		서울특별시 강동구 양재대로 1471	134880	5353		1		127.1392473479	37.5373545389
17052741	이디야커피	송파풍납점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171052000	풍납2동	1171010300	풍납동	1171010300103990000	1	대지	399	11	서울특별시 송파구 풍납동 399-11	117104169032	서울특별시 송파구 강동대로9길	17	1	1171010300103990000000000	하선	서울특별시 송파구 강동대로9길 17-1	138878	5537				127.1165223082	37.5280950571
17051571	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11620	관악구	1162073500	대학동	1162010200	신림동	1162010200115140000	1	대지	1514	5	서울특별시 관악구 신림동 1514-5	116204160769	서울특별시 관악구 호암로26길	17		1162010200115140000000000		서울특별시 관악구 호암로26길 17	151895	8812				126.9345968717	37.4707379982
