연번,시도,시군구,읍면동,우편번호,주    소,
2117,충북,음성군,맹동면행정복지센터,27733,충청북도 음성군 맹동면 대동로 33,
2118,충북,음성군,대소면행정복지센터,27667,충청북도 음성군 대소면 오태로 57-16 ,
2119,충북,음성군,삼성면행정복지센터,27652,충청북도 음성군 삼성면 덕정로30번길 8,
2120,충북,음성군,생극면행정복지센터,27619,충청북도 음성군 생극면 음성로 1646,
2121,충북,음성군,감곡면행정복지센터,27611,충청북도 음성군 감곡면 음성로 2652,
2122,충북,단양군,단양읍행정복지센터,27010,충청북도 단양군 단양읍 중앙1로 35,
2123,충북,단양군,매포읍행정복지센터,27005,충청북도 단양군 매포읍 평동14길 12,
2124,충북,단양군,단성면행정복지센터,27025,충청북도 단양군 단성면 충혼로 16,
2125,충북,단양군,대강면행정복지센터,27027,충청북도 단양군 대강면 대강로 74,
2126,충북,단양군,가곡면행정복지센터,27021,충청북도 단양군 가곡면 남한강로 550,
2127,충북,단양군,영춘면행정복지센터,27018,충청북도 단양군 영춘면 온달평강3로 9,
2128,충북,단양군,어상천면행정복지센터,27015,충청북도 단양군 어상천면 어상천로 928,
2129,충북,단양군,적성면행정복지센터,27014,충청북도 단양군 적성면 금수산로 957,
2130,충남,천안시 동남구, 목천읍행정복지센터 ,31231,충청남도 천안시 동남구 목천읍 서리1길 41-7,
2131,충남,천안시 동남구, 풍세면행정복지센터 ,31217,충청남도 천안시 풍세면 상정1길 3,
2132,충남,천안시 동남구, 광덕면행정복지센터 ,31221,충청남도 천안시 동남구 광덕면 신흥3길 33,
2133,충남,천안시 동남구, 북면행정복지센터 ,31238,충청남도 천안시 동남구 북면 위례성로 724,
2134,충남,천안시 동남구, 성남면행정복지센터 ,31245,충청남도 천안시 동남구 성남면 신사대화로 149,
2135,충남,천안시 동남구, 수신면행정복지센터 ,31251,충청남도 천안시 동남구 수신면 수신로 431,
2136,충남,천안시 동남구, 병천면행정복지센터 ,31254,충청남도 천안시 동남구 병천면 병천2로 57,
2137,충남,천안시 동남구, 동면행정복지센터 ,31258,충청남도 천안시 동남구 동면 동산1길 15,
2138,충남,천안시 동남구, 중앙동행정복지센터 ,31131,충청남도 천안시 동남구 원성천1길 17,
2139,충남,천안시 동남구, 문성동행정복지센터 ,31128,충청남도 천안시 동남구 문화로 15,
2140,충남,천안시 동남구, 원성1동행정복지센터 ,31125,충청남도 천안시 동남구 충절로 130,
2141,충남,천안시 동남구, 원성2동행정복지센터 ,31187,충청남도 천안시 동남구 고재15길 15,
2142,충남,천안시 동남구, 봉명동행정복지센터 ,31151,충청남도 천안시 동남구 봉정로 39,
2143,충남,천안시 동남구, 일봉동행정복지센터 ,31154,충청남도 천안시 동남구 신용로 48,
2144,충남,천안시 동남구, 신방동행정복지센터 ,31178,충청남도 천안시 동남구 천안천변길 129-41,
2145,충남,천안시 동남구, 청룡동행정복지센터 ,31198,충청남도 천안시 동남구 청수14로 99,
2146,충남,천안시 동남구, 신안동행정복지센터 ,31123,충청남도 천안시 동남구 신부3길 16-6,
2147,충남,천안시 서북구, 성환읍행정복지센터 ,31015,충청남도 천안시 서북구 성환읍 성환13길 7,
2148,충남,천안시 서북구, 성거읍행정복지센터 ,31045,충청남도 천안시 서북구 성거읍 봉주로 469,
2149,충남,천안시 서북구, 직산읍행정복지센터 ,31037,충청남도 천안시 서북구 직산읍 삼은4길 2,
2150,충남,천안시 서북구, 입장면행정복지센터 ,31055,충청남도 천안시 서북구 입장면 입장로 129,
2151,충남,천안시 서북구, 성정1동행정복지센터 ,31142,충청남도 천안시 서북구 서북구 성정8길 5 ,
2152,충남,천안시 서북구, 성정2동행정복지센터 ,31134,충청남도 천안시 서북구 서부8길 29,
2153,충남,천안시 서북구, 쌍용1동행정복지센터 ,31155,충청남도 천안시 서북구 미라10길 21,
2154,충남,천안시 서북구, 쌍용2동행정복지센터 ,31172,충청남도 천안시 서북구 쌍용14길 70,
2155,충남,천안시 서북구,쌍용3동행정복지센터,31166,충청남도 천안시 서북구 월봉로 138,
2156,충남,천안시 서북구, 백석동행정복지센터 ,31157,충청남도 천안시 서북구 번영로 208,
2157,충남,천안시 서북구, 불당1동행정복지센터 ,31163,충청남도 천안시 서북구 봉서산로 64,
2158,충남,천안시 서북구, 불당2동행정복지센터 ,31163,충청남도 천안시 서북구 불당25로 182,
2159,충남,천안시 서북구,부성1동행정복지센터,31080,충청남도 천안시 서북구 부대중앙길 51,
2160,충남,천안시 서북구,부성2동행정복지센터,31100,충청남도 천안시 서북구 노태산로 133,
2161,충남,공주시,유구읍행정복지센터,32506,충청남도 공주시 유구읍 중앙1길 87-1,
2162,충남,공주시,이인면행정복지센터 ,32607,충청남도 공주시 이인면 검바위로 217,
2163,충남,공주시,탄천면행정복지센터 ,32609,충청남도 공주시 탄천면 통산로 165,
2164,충남,공주시,계룡면행정복지센터,32616,충청남도 공주시 계룡면 영규대사로 489,
2165,충남,공주시,반포면행정복지센터 ,32622,충청남도 공주시 반포면 반포초교길 30,
2166,충남,공주시,의당면행정복지센터 ,32517,충청남도 공주시 의당면 의당전의로 13,
2167,충남,공주시,정안면행정복지센터 ,32512,충청남도 공주시 정안면 정안중앙길 157,
2168,충남,공주시,우성면행정복지센터 ,32531,충청남도 공주시 우성면 동대리길 51,
2169,충남,공주시,사곡면행정복지센터 ,32523,충청남도 공주시 사곡면 마곡사로 103,
2170,충남,공주시,신풍면행정복지센터 ,32525,충청남도 공주시 신풍면 안뜸길 14,
2171,충남,공주시,중학동행정복지센터,32549,충청남도 공주시 감영길 4,
2172,충남,공주시,웅진동행정복지센터 ,32537,충청남도 공주시 백미고을길 9-8,
2173,충남,공주시,금학동행정복지센터,32602,충청남도 공주시 우금티로 496-3,
2174,충남,공주시,옥룡동행정복지센터,32557,충청남도 공주시 무령로 335,
2175,충남,공주시,신관동행정복지센터,32586,충청남도 공주시 관골1길 24-5,
2176,충남,공주시,월송동행정복지센터,32593,충청남도 공주시 월송동현로 51,
2177,충남,보령시,웅천읍행정복지센터,33521,충청남도 보령시 웅천읍 장터중앙길 88,
2178,충남,보령시,주포면행정복지센터,33414,충청남도 보령시 주포면 질재로 47-10,
2179,충남,보령시,주교면행정복지센터,33415,충청남도 보령시 주교면 울계큰길 396,
2180,충남,보령시,오천면행정복지센터,33412,충청남도 보령시 오천면 솟재길 281,
2181,충남,보령시,천북면행정복지센터,33402,충청남도 보령시 천북면 홍보로 462,
2182,충남,보령시,청소면행정복지센터,33418,충청남도 보령시 청소면 청소큰길 167,
2183,충남,보령시,청라면행정복지센터,33424,충청남도 보령시 청라면 원모루길 223,
2184,충남,보령시,남포면행정복지센터,33495,충청남도 보령시 남포면 충서로 1839-20,
2185,충남,보령시,주산면행정복지센터,33517,충청남도 보령시 주산면 충서로 389-6,
2186,충남,보령시,미산면행정복지센터,33514,충청남도 보령시 미산면 내평봉성길 5,
2187,충남,보령시,성주면행정복지센터,33485,충청남도 보령시 성주면 심원계곡로 6-7,
2188,충남,보령시,대천1동행정복지센터,33441,충청남도 보령시 체육관길 14,
2189,충남,보령시,대천2동행정복지센터,33453,충청남도 보령시 중앙로 142-16,
2190,충남,보령시,대천3동행정복지센터,33430,충청남도 보령시 대청로 167,
2191,충남,보령시,대천4동행정복지센터,33475,충청남도 보령시 명천로 70,
2192,충남,보령시,대천5동행정복지센터,33489,충청남도 보령시 대천항로 204,
2193,충남,아산시,염치읍행정복지센터,31445,충청남도 아산시 염치읍 염치로 37,
2194,충남,아산시,배방읍행정복지센터,31480,충청남도 아산시배방읍 배방로 38 ,
2195,충남,아산시,송악면행정복지센터,31557,충청남도 아산시 송악면 송악로 790,
2196,충남,아산시,탕정면행정복지센터,31456,충청남도 아산시 탕정면 탕정면로 36,
2197,충남,아산시,음봉면행정복지센터,31443,충청남도 아산시 음봉면 음봉면로 23-5,
2198,충남,아산시,둔포면행정복지센터,31403,충청남도 아산시 둔포면 둔포면로 33,
2199,충남,아산시,영인면행정복지센터,31432,충청남도 아산시 영인면 영인로 78,
2200,충남,아산시,인주면행정복지센터,31436,충청남도 아산시 인주면 현대로 1295,
2201,충남,아산시,선장면행정복지센터,31546,충청남도 아산시 선장면 선장로 137,
2202,충남,아산시,도고면행정복지센터,31550,충청남도 아산시 도고면 도고면로 91,
2203,충남,아산시,신창면행정복지센터,31534,충청남도 아산시 신창면 서부북로 631,
2204,충남,아산시,온양1동행정복지센터,31508,충청남도 아산시 번영로 77,
2205,충남,아산시,온양2동행정복지센터,31573,충청남도 아산시 중앙로 40,
2206,충남,아산시,온양3동행정복지센터,31521,충청남도 아산시 삼동로40번길 14,
2207,충남,아산시,온양4동행정복지센터,31529,충청남도 아산시 실옥로 220,
2208,충남,아산시,온양5동행정복지센터,31569,충청남도 아산시 시민로 286,
2209,충남,아산시,온양6동행정복지센터,31560,충청남도 아산시 외암로 1330,
2210,충남,서산시,대산읍행정복지센터,31909,충청남도 서산시 대산읍 구진로 42-4,
2211,충남,서산시,인지면행정복지센터,32015,충청남도 서산시 인지면 무학로 1677,
2212,충남,서산시,부석면행정복지센터,32019,충청남도 서산시 부석면 취평2길 26-13,
2213,충남,서산시,팔봉면행정복지센터,31924,충청남도 서산시 팔봉면 팔봉1로 392,
2214,충남,서산시,지곡면행정복지센터,31919,충청남도 서산시 지곡면 안견관길 15,
2215,충남,서산시,성연면행정복지센터,31930,충청남도 서산시 성연면 마루들길 15,
2216,충남,서산시,음암면행정복지센터,31936,충청남도 서산시 음암면 운암로 381,
2217,충남,서산시,운산면행정복지센터,31945,충청남도 서산시 운산면 운암로 1016,
2218,충남,서산시,해미면행정복지센터,31960,충청남도 서산시 해미면 남문2로 109,
2219,충남,서산시,고북면행정복지센터,32027,충청남도 서산시 고북면 고북1로 294,
2220,충남,서산시,부춘동행정복지센터,31970,충청남도 서산시 문화로 54,
2221,충남,서산시,동문1동행정복지센터,31968,충청남도 서산시 학동3로 53,
2222,충남,서산시,동문2동행정복지센터,31992,충청남도 서산시 율지6로 6,
2223,충남,서산시,수석동행정복지센터,32003,충청남도 서산시 무석1로 2,
2224,충남,서산시,석남동행정복지센터,32004,충청남도 서산시 남부순환로 982,
2225,충남,논산시,강경읍사무소 ,32938,충청남도 논산시 강경읍 계백로 162,
2226,충남,논산시,연무읍사무소 ,33007,충청남도 논산시 연무읍 안심로 50,
2227,충남,논산시,성동면사무소 ,32927,충청남도 논산시 성동면 성동로 275,
2228,충남,논산시,광석면사무소 ,32922,충청남도 논산시 광석면 사계로 441,
2229,충남,논산시,노성면사무소 ,32903,충청남도 논산시 노성면 노성로585번길 12-8,
2230,충남,논산시,상월면사무소 ,32904,충청남도 논산시 상월면 백일헌로 1049,
2231,충남,논산시,부적면사무소 ,32914,충청남도 논산시 부적면 마구평길 22,
2232,충남,논산시,연산면사무소 ,32913,충청남도 논산시 연산면 선비로275번길 21,
2233,충남,논산시,벌곡면사무소 ,33026,충청남도 논산시 벌곡면 황룡제로 594,
2234,충남,논산시,양촌면사무소 ,33023,충청남도 논산시 양촌면 매죽헌로1665번길 28,
2235,충남,논산시,가야곡면사무소 ,33020,충청남도 논산시 가야곡면 덕은로 22,
2236,충남,논산시,은진면사무소,33001,충청남도 논산시 은진면 매죽헌로37번길 13,
